text_a	text_b	label
测量质量的工具	测量质量的工具有	1
你有什么愿望	大家有什么愿望啊	1
这图是什么电影	【有图】这是什么电影	1
苪成钢为什么被带走	为什么带走芮成钢	1
石家庄哪个旅行社好一些呢？	石家庄旅行社哪个好	1
为什么脸上的痣越来越多	为什么脸上的痣会越来越多	1
很抱歉，这边显示您输入的，是不符合8位的，您再次输入下的，辛苦您了	真的十分抱歉，您的营业执照的后8位系统为您检测是错误的。	0
开洗车房赚钱吗	现在学电脑维修有前途吗？	0
武媚娘传奇的结局	武媚娘传奇萧淑妃从多少集开始有	0
在哪个网站买手机比较好	哪个网站买手机比较靠谱	1
我手表怎么盖怎么盖不上勒	完美国际怎么上不去啊	0
在家怎么用电脑挣钱	在家有电脑如何挣钱？	1
数电作业：设计多功能数字钟	多功能数字钟设计的论文	0
自由篮球SF后撤步	篮球后撤步	0
输入您的信息我核实一下哦	没事的呢，吃一堑长一智，有了这次教训，下次再也不要去相信的了哦	0
哪里能在线看漫画《浸食》？	在哪里可以看《我们结婚了》全集	0
跪求一部忘了名字的韩国街舞电影	找一部街舞电影，男主角是个在校学生的。	0
谁玩三国杀？	三国杀神武将还有谁？	0
苹果有啥好处	苹果多吃有什么好处	1
甘肃建筑职业技术学院有没有单招单考类招生	甘肃建筑职业技术学院怎么样？	0
为了心中的作文	作文：()，我心中的灯	1
老虎和狮子哪个厉害?	老虎和狮子哪个厉害点	1
避孕套什么牌子最好	避孕套什么牌子的最好？	1
图片上的是什么水果？	图片上是什么水果？	1
QQ洛克王国会员专属礼包在哪领	淘米赛尔号VS腾讯洛克王国	0
杭州下雪了吗	杭州还在下雪吗？	0
全民飞机大战如何刷钻石	全民枪战钻石怎麽刷	0
露华浓不脱色粉底液	露华浓不脱色粉底液按不出来	0
苹果手机怎么找回删除的信息啊？	苹果手机怎么找回删除的短信	1
求小时候看的一部动画片。	求一部小时候的动画片。谢了	1
男生纹什么好看	男生跳什么舞好看	0
女人补血吃什么	女人吃什么补血好？	1
在家怎么给自己扎马尾或简单好看易学的发型	凌曦怎么写好看，简单易学适合高中生	0
钢琴什么品牌好？	钢琴什么品牌好	1
毕业适合唱什么歌呢？	毕业季有什么适合的歌曲呢？	1
您指的交易是什么时间，金额是多少呢？	您好，请问这笔交易是几号购买（不是退款时间）的，交易金额是多少呢？	1
求魔鬼中的天使伴奏！	求魔鬼中的天使伴奏	1
手机地图导航，哪个使用最好。	手机地图导航软件哪个最好用	1
谁能推荐几本好看的小说？	谁推荐几本好看的小说	1
求阴影部分的面积和周长	知道周长比，怎么求面积比	0
什么时候喝酸奶比较好	什么时间喝酸奶比较好	1
自己名字的个性签名吧怎么写	自己名字的个性签名	1
护腰带什么牌子好	这个腰带是什么牌子的？	0
现在什么好听的歌	现在有什么好听的歌吗？	1
给您带来不便了，请问支付宝账户是多少？	同一笔资金可以全部变现，也可以部分变现	0
橘子，橙子，芦柑有什么区别？	橘子、桔子、柑子、芦柑、橙子有什么区别	1
谁能给我个奥奇传说	谁能给我个奥奇传说满级号	0
是邮箱的账户的，辛苦您了。	您的邮箱的账户的，辛苦您了。	1
和成卫浴怎么样	米美卫浴怎么样	0
您的这个是什么还款呢	您的这个是什么还款？	1
是哪部电影	是哪部电影啊？	1
电脑选什么音箱好？	电脑音响哪种好？	1
这是哪个国家的币，是什么钱币	这是钱币吗？是哪个国家的？	1
英语日记怎么写？	怎么写英语日记	1
求哔哩哔哩的会员邀请码	求哔哩哔哩会员邀请码。	1
海水中含量最多的一种氧化物是什么？	海水中含量最多的金属元素是什么?	0
韩文的我喜欢你怎么说	我喜欢你用韩文怎么说	1
这都正月二十一了能理发吗?	正月里为什么不能理发啊？要是理后会怎么样啊	0
重生类的都市小说	寻都市重生小说	1
热血江湖新手卡有什么用	武神新手卡能给我们什么东西？	0
为什么说是金子总会发光？	李小龙和他师傅对打是多少集	0
爸爸去哪儿主题曲谁唱的	爸爸去哪儿大电影的主题曲怎么唱	0
是的，是可以提前还款也可以自动还款的。	您好，可以自动还款也可以主动还款的	0
如何做好网络营销呢	如何做好网络营销	1
中国移动积分兑换数字编码是多少	中国移动积分的兑换率是多少？	0
成龙的最新电影叫什么？	成龙最新电影叫什么？	1
英雄联盟盒子	多玩英雄联盟盒子	1
求这张图片的高清原版	这张图片谁有高清原版	1
麦迪科比谁厉害	科比麦迪谁厉害？	1
这个天天猜成语答案是什么？	成语玩命猜这个答案是什么？	0
世界上第一个人是怎么来的？	世界上最动听的是那三个字？	0
天天酷跑单局吃到两个大猫头怎么过	天天酷跑累积吃到10个大猫头	0
在意是什么意思	在意什么意思	1
坪山中学在哪里	井都中学在哪里	0
手机充电慢是什么原因	手机充电慢，什么原因，怎么办	1
给您推送银行卡输入框您输入一下，系统进行校验。您看可以吗？	3、系统会发送校验码到您的手机上，输入您收到的校验码，点击【确定】即可。	0
威客网有哪些猪八戒怎么样？	猪八戒威客网具体是怎么样来用的	0
抠嘛我呦用韩语说，什么意思	什么意思韩语	0
快递员的工资怎么算	开快递公司是怎么赚钱的？	0
有什么软件可以录制手机视频吗？	什么软件可以录制自己手机的视频	1
一个游戏厅里有的游戏	游戏厅里的一个游戏	1
沈阳什么地方好玩	在沈阳有什么好玩的地方？	1
我们结婚了什么时候复播	朴灿烈我们结婚了什么时候播	0
我们的节日手抄报怎么做？	怎么写节日的手抄报？	1
喉()舌()成语谢谢！	填字组词。()刮，()集。	0
有山东人吗？	有靓仔吗？	0
是的，麻烦您先提供一下您的支付宝账户，辛苦您了。	请您提供您的朋友的支付宝账户和姓名和金额，谢谢您了。	0
怎么下载酷狗音乐播放器到手机里？	酷狗音乐播放器怎么下载到手机上？	1
小银行客户经理有不有去头	银行准客户经理	0
有哪些形容阳光的词语	形容阳光的词语	1
美瞳用什么护理液好	美瞳用什么护理液	1
戒烟贴怎么样？	钱贴喜字怎么贴	0
加热棒什么牌子好	什么牌子的电加热棒好	1
聚精会神的什么	聚精会神地看叫什么视	0
帮我起个笔名啦~	帮我起个笔名呗！	1
这配置能玩逆战吗？	我这样的配置可以玩逆战吗？	1
有妇科炎症，吃消炎药后多久能要小孩	妇科炎症吃消炎药会有什么反应	0
想剪这种发型，该怎么讲？	这种发型怎么梳？	0
广东技术师范学院和广东文艺职业学院	广东文艺职业学院离广东陪正学院有多远	0
福建林业职业技术学院好吗学校什么样	请问福建林业职业技术学院这所学校怎么样？	1
如何提高学习效率	如何才能提高自己的学习效率？	1
跪求风景情侣头像不要人物只要风景越多越好	求一对萌萌的情侣头像越多越好啦	0
这个价值多少钱？	这个价值多少钱呢	1
淘宝手机店铺如何装修	淘宝手机店铺怎么装修	1
谁知道这是什么笋，叫什么名字？	谁知道这是什么？叫什么名字？	1
大快朵颐什么意思	大快朵颐是什么意思	1
百度贴吧泡泡表情包。	百度贴吧泡泡表情包	1
我女友很色	我的女友很色怎么办？	1
男朋友不理我了	大头儿子小头爸爸，啊，不？	0
房价会下跌吗	房价要下跌吗？	1
单机游戏推荐	推荐单机游戏	1
天猫商城的东西是正品么？	天猫商城的东西是正品吗	1
那年冬天风在吹在哪里看？	那年冬天风在吹	0
我的世界手机生存人没了怎么办？	我的世界手机版怎么改生存	0
谨慎的意思是什么	谨慎是什么意思？	1
憧憬的意思是什么	憧憬是什么意思	1
女人的心有多深	纲手对鸣人惩罚	0
充值软件在哪里买好？	在哪里可以买充值软件	1
求一部僵尸片	求一部老僵尸片、？	1
厦门海洋职业技术学院怎么样?	厦门海洋职业技术学院怎么样啊？	1
我老是怀疑我老婆会出轨	我老是怀疑我老婆有外遇！	1
如何加更多微信好友	如何看别人的微信好友	0
这个图片是哪部电影的？	这图片是哪部电影的、、	1
用哑铃怎么练胸肌？	哑铃怎么练胸肌	1
晚上吃什么好？	晚上吃什么最好？	1
精仿的浪琴这手表？什么地方卖呀	浪琴的精仿手表什么地方有卖呀	1
吃苹果可以减肥吗	吃苹果减肥吗？	1
超人和蝙蝠侠有什么区别	超人跟蝙蝠侠有什么区别？	1
青菜怎么炒好吃	青菜怎么煮好吃	1
吃榴莲有什么好处	吃榴莲有什么好处？	1
怎么举报微信号	微信号被人举报会怎么样？	0
中文名字翻译成日文	把中文名字翻译成日文	1
什么牌子的不锈钢旅游水壶保温好一点？	什么牌子的塑料水壶比较好？	0
谁知道裹的部首？	世的部首是什么？谁知道	0
我不想做作业怎么办、我好烦恼啊！	为什么我不想做作业啊	0
寻一部国外电影	问一部国外的电影	1
没有刘海的马尾怎么扎好看	扎马尾辨没有刘海怎么扎好看	1
推荐几首歌曲像《逆战》一样的	请推荐几首歌曲	1
张芸京的发型	求一些适合中学生跳的舞蹈	0
这是什么品种的猫咪？	这是什么猫咪？品种	1
经期喝什么粥	经期吃什么好？	0
娱乐圈潜规则是什么？	娱乐圈的潜规则是指什么？	1
座便马桶堵了怎么疏通	马桶堵了如何将疏通铁丝插入管道内	0
求初中女生的照片，漂亮的	求初中漂亮女生照片	1
这个女演员叫什么？	这个女演员叫什么名	1
放松的音乐	儿童健美操音乐？	0
瓷肌有混合型敏感肌肤适用的护肤品？推荐下	爱美的小男生应该用那些护肤品啊	0
求阿狸表情包	天龙八部哞哞牛和蛋蛋表情包	0
往的反义词是什么	什么是反义词	0
如何快速长头发吃什么	怎样快速长头发？	1
另外账户是手机号码，不可以再绑定手机号码的	手机号码是谁的身份证办理的，这个不影响银行卡预留号码的	0
举头望明月打一城市名	大言不惭打一城市名	0
杭州在哪里	杭州哪里有吃烫粉	0
婧氏面膜好用吗？怎么买？	这样的面膜好用吗？	0
看图写作文。	看图写作文，快	1
这张图片是哪个动漫的？	这张图片是哪个动漫？	1
吃什么东西最养胃？	什么东西养胃？	1
怀孕可以吃海参吗？	怀孕前可以吃海参吗	0
小孩说话晚是什么原因	小孩子说话晚是什么原因	1
怎么用电脑玩天天飞车	天天飞车怎么在电脑上玩	1
痛吢の嗳的情侣网名是啥	ヘミ凌璃情侣网名是什么	0
女孩子说我是你的汤是什么意思	女孩子说我宣你是什么意思？	0
三个字组成的字有哪些	三个目字组成的字有哪些	0
逆战近身武器怎样	逆战怎么样刷近身武器	0
我不会打字怎么学拼音	我想打字但我不会拼音	0
我姓祁怎么起网名	关于我姓季的网名。	0
广州哪里卖包包的比较多？	广州哪里有便宜的包包卖?	0
求初二EEC上册全部重点笔记	求初二上册语文课本内容	0
表的查字典是什么部首	关查字典部首是什么	0
小清新面膜怎么样？好用不？	小清新面膜怎么样	1
征途怎样赌天马？	征途天马怎么得	1
怎样查被隐藏的微信号	如何隐藏自己的微信号	1
怎么为朋友过生日	怎么和朋友过生日	1
怎么能让松子开口	松子不开口怎么吃	0
苏州哪里酒吧好，清吧	苏州哪里酒吧多	0
你喜欢百度吗	百度你喜欢吗？	1
什么面膜用着比较好用。	什么面膜比较好用	1
怎么查车辆违章记录	怎样查车辆违章记录	1
仙人球的刺有毒吗？	仙人球有毒么？	0
玫莉蔻面膜怎么样	玫莉蔻的面膜怎么样？	1
招财猫怎么用	招财猫怎样用	1
多多益善什么意思？	多多益善是什么意思？	1
您好，这个账户的信息不是您的，请您让账户持有人本人来访，谢谢。	抱歉，这个是需要账户信息本人登陆来访的，非账户信息本人这边是无法解答的。	1
求豆花文【总裁的契约爱人】	求豆花文总裁的契约爱人	1
什么是人生	什么才是人生	1
什么去黑头效果好	为什么衣服上都要印牌子	0
怎么才能让自己的肚子变小？	怎样让肚子变小？	1
喜羊羊与灰太狼该大结局了吧	喜羊羊与灰太狼大结局	0
现在这个季节哪里好玩一点？	这个季节西安哪里好玩？	0
汽车运用技术的毕业论文怎么写？	汽车运用技术专业毕业论文的正文怎么写	1
送男领导什么生日礼物好	男领导生日礼物送什么好	1
现在的离婚证是什么颜色的？	现在的离婚证是什么颜色	1
爱奇艺视频缓存在哪	爱奇艺缓存的视频在哪找	1
